Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,215.52000427246094,218.47999572753906,212.3300018310547,215.77999877929688,215.77999877929688,765000
2020-11-03,218.92999267578125,223.47000122070312,217.3800048828125,221.74000549316406,221.74000549316406,502100
2020-11-04,229.72000122070312,234.97000122070312,227.75,233.30999755859375,233.30999755859375,1006700
2020-11-05,239.52999877929688,241.82000732421875,237.1699981689453,240.55999755859375,240.55999755859375,634400
2020-11-06,240.8800048828125,243.66000366210938,237.75,241.77999877929688,241.77999877929688,586600
2020-11-09,243.50999450683594,246.69000244140625,233.7899932861328,233.7899932861328,233.7899932861328,983800
2020-11-10,229.6699981689453,229.6699981689453,218.5800018310547,219.3300018310547,219.3300018310547,1315600
2020-11-11,222.44000244140625,227.77999877929688,222.07000732421875,224.89999389648438,224.89999389648438,842800
2020-11-12,227.66000366210938,229.00999450683594,222.80999755859375,223.75999450683594,223.75999450683594,472800
2020-11-13,226.02000427246094,227.5,223.8800048828125,226.22999572753906,226.22999572753906,430000
2020-11-16,224.5800018310547,226.1699981689453,220.66000366210938,222.33999633789062,222.33999633789062,639400
2020-11-17,221.82000732421875,222.9600067138672,219.0399932861328,221.1999969482422,221.1999969482422,1071500
2020-11-18,220.27000427246094,221.0,216.16000366210938,218.19000244140625,218.19000244140625,1041800
2020-11-19,218.1199951171875,223.16000366210938,216.3000030517578,221.27999877929688,221.27999877929688,819700
2020-11-20,221.60000610351562,224.25,218.07000732421875,218.50999450683594,218.50999450683594,722800
2020-11-23,218.8800048828125,220.49000549316406,213.25,216.0,216.0,708400
2020-11-24,215.5500030517578,217.16000366210938,211.1999969482422,215.49000549316406,215.49000549316406,914600
2020-11-25,216.97999572753906,220.75999450683594,216.39999389648438,217.02000427246094,217.02000427246094,701500
2020-11-27,219.8300018310547,225.7899932861328,219.3300018310547,225.4199981689453,225.4199981689453,384800
2020-11-30,225.72000122070312,228.1999969482422,222.7899932861328,227.5,227.5,1071200
2020-12-01,226.36000061035156,231.1199951171875,224.07000732421875,230.02000427246094,230.02000427246094,791400
2020-12-02,228.35000610351562,228.50999450683594,223.9199981689453,224.72000122070312,224.72000122070312,818900
2020-12-03,225.33999633789062,237.9199981689453,222.0,234.47000122070312,234.47000122070312,2008500
2020-12-04,235.27999877929688,240.1199951171875,234.57000732421875,236.8800048828125,236.8800048828125,1057400
2020-12-07,238.3800048828125,241.0,236.8300018310547,239.1699981689453,239.1699981689453,623000
2020-12-08,241.3000030517578,241.3000030517578,236.63999938964844,238.75999450683594,238.75999450683594,747100
